"","RPE1.T18","RPE1.T24"
"EFHD1;EFHD2",-0.157499909645144,-0.168152323030232
"EGR2;EGR3",0.0670465972943188,-0.0218622582219496
"EHBP1;EHBP1L1",0.0524452176974596,0.118519873980964
"EIF1;EIF1B",0.478106872699984,0.370192043972106
"EIF4A1;EIF4A2",-1.03454042849939,-1.03412483362827
"EIF4EBP1;EIF4EBP2",-0.199269422082978,-0.245589976707921
"EIF4G1;EIF4G3",-0.0166073149965933,-0.0663073802943626
"ELAVL1;ELAVL2",0.0527532403583191,0.122979729980066
"ELK3;ELK4",0.10259213427801,0.166965463067148
"ELMO2;ELMO3",-0.0731534064803857,-0.123976838934219
"ELMOD1;ELMOD2",0.0617998474248901,0.11945993563493
"ELOVL1;ELOVL7",-0.0387059048040751,-0.00112368283734587
"EMC8;EMC9",-0.0924049252792272,-0.138306129405763
"EME1;EME2",-0.186769616390421,-0.148256970524449
"EMX1;EMX2",-0.0405067320564532,-0.0673749424599238
"EN1;EN2",-0.298463701860972,-0.378052674184411
"ENOX1;ENOX2",0.333105101845484,0.304013052209277
"ENTPD5;ENTPD6",-0.0187972347253375,-0.0379181214600715
"EP400;SRCAP",-0.186075543310106,-0.190337991985267
"EPC1;EPC2",-0.285164683572646,-0.310014176144732
"EPS15;EPS15L1",0.470834235690689,0.467339849352902
"ERC1;ERC2",-0.121065509550892,-0.139564242487467
"ERLIN1;ERLIN2",-0.328366175099325,-0.365075914302387
"ESRP1;ESRP2",0.146134644713392,0.107788280647604
"ESYT2;ESYT3",-0.0421794301511961,-0.0260002630659394
"ETS1;ETS2",-0.174357204493795,-0.256511929610951
"ETV1;ETV4",-0.0185137727706817,-0.0595242421965667
"EXOC6;EXOC6B",0.535162168930693,0.460472212312136
"EXT1;EXTL1",0.159966623150903,0.0908848584294278
"FAM49A;FAM49B",-1.96920149741643,-2.57106886289145
"FAM78A;FAM78B",-0.118407138601903,-0.190717185461912
"UBALD1;UBALD2",0.297222641068688,0.306468195902836
"FAM102A;FAM102B",0.406141729827363,0.454058722090185
"FAM117A;FAM117B",0.121985580825221,0.106298715690022
"MVB12A;MVB12B",0.479645690902736,0.451551792750945
"FAM126A;FAM126B",-0.233270895664243,-0.155157728016456
"FAM160A1;FAM160A2",0.233783398467355,0.223030860203249
"FAM160B1;FAM160B2",-0.342418317855776,-0.330983889874031
"FAM161A;FAM161B",0.562836104577762,0.586295740468591
"FARP1;FARP2",-0.0326446080653429,-0.137501559714648
"FBLIM1;ZYX",-0.139490380579262,-0.155652806800556
"FBN1;FBN2",-0.159563645457131,-0.140998234374229
"FBXO25;FBXO32",0.247973713734602,0.237833113265367
"FEM1A;FEM1C",0.0240139754952399,0.0292147270293929
"FER;FES",0.0973068033129594,0.190980703571931
"FGF1;FGF2",-0.353764430155798,-0.319728589877451
"FHOD1;FHOD3",0.133479463641502,0.0147809645296707
"FLNB;FLNC",-0.102226793408086,-0.169723466079807
"FMN1;FMN2",0.0168578988069434,-0.0330912946640829
"FNDC3A;FNDC3B",0.118632300899707,0.212568042692289
"FOXF1;FOXF2",-0.0091694671885082,-0.0348184098260603
"FOXK1;FOXK2",0.277266875002489,0.282363934711932
"FOXN2;FOXN3",-0.163917515301756,-0.150563492610334
"FSCN1;FSCN2",-0.189843406370572,-0.286103890536156
"FST;FSTL3",-0.382819950686489,-0.323284669143834
"FUBP1;FUBP3",-0.416435137353159,-0.479041817841691
"FUCA1;FUCA2",0.0635556050151633,0.0312783918887747
"FUNDC1;FUNDC2",-0.225268052407155,-0.258548032414381
"GALNT10;GALNTL6",0.0141515782545167,0.0196199669217895
"GATAD2A;GATAD2B",-0.128479038028408,-0.175983119406602
"GDPD1;GDPD3",0.0820694666746152,0.055958211604117
"GFOD1;GFOD2",-0.185463439434275,-0.248889494484519
"GLIS1;GLIS3",-0.0879098467871853,-0.175185616078231
"GMFB;GMFG",0.0639365855306996,0.0494095871584694
"GNA11;GNAQ",0.26169021801479,0.237373712243506
"GNA12;GNA13",0.068951324711348,-0.093282484888739
"GNAL;GNAS",-1.52282544540877,-2.3289412910097
"GNB1;GNB4",-0.321568245236043,-0.369457103028006
"GNL3;GNL3L",0.220016102836476,0.232672567449692
"GNPDA1;GNPDA2",0.366377232522977,0.357009520658438
"GOLGA7;GOLGA7B",-0.227064657600311,-0.322673195331165
"GPATCH2;GPATCH2L",0.0468943584070374,0.0656610627337092
"GPC1;GPC6",-0.231214706230881,-0.289007374576689
"GPR137;GPR137C",-0.111794356776812,-0.155985171443644
"GPSM1;GPSM2",0.180967540553203,0.219205613380038
"GREB1;GREB1L",0.124616668329038,0.0702842429019187
"GRPEL1;GRPEL2",-0.268023103232241,-0.304852105396186
"H2AFY;H2AFY2",0.283679048514122,0.181093574962878
"HEATR5A;HEATR5B",0.0330133452549209,0.0863019791398522
"HERC3;HERC4",0.442559521491831,0.416806417058963
"HEXA;HEXB",-0.184817281256283,-0.13521166669323
"HIP1;HIP1R",0.29043879645641,0.390309060251911
"HNRNPF;HNRNPH3",0.378147476024326,0.384231594051482
"HNRNPR;SYNCRIP",-0.275357212540235,-0.236602178094601
"HOOK1;HOOK2",0.0859149738199889,0.145913403401811
"HOXA2;HOXB2",-0.252393410099646,-0.278281431011881
"HOXA7;HOXB7",-0.174540160757907,-0.250095736356908
"HPCAL4;VSNL1",-0.188652528602727,-0.258016741531817
"HSF1;HSF4",-0.095363741009736,-0.168447868630687
"HSP90AA1;HSP90AB1",0.208004833872078,0.189678229603362
"HSPA12A;HSPA12B",0.0612147372192816,-0.018249914429351
"ICA1;ICA1L",0.0951734319203138,0.109197716591222
"ID1;ID2",-0.13918924287406,-0.119360042112423
"IFRD1;IFRD2",0.223334594426712,0.233263084607413
"IGF2BP1;IGF2BP3",-0.136388895686328,-0.196190748822875
"IL16;PDZD2",-0.0263669296062166,-0.0418296095027494
"IMPDH1;IMPDH2",0.545179756178239,0.579697302444761
"INPP4A;INPP4B",-0.183725914970398,-0.189835633891506
"ISL1;ISL2",-0.162750035148787,-0.213932769154763
"ITCH;WWP2",0.116884847645593,0.112261195558457
"ITGA4;ITGA9",-0.00371182218683208,-0.0559601213923423
"JAG1;JAG2",-0.13137865704806,-0.206278260905968
"KCND2;KCND3",-0.200399346854372,-0.281680612512905
"KCTD2;KCTD5",-0.0825428093339282,-0.34870547376962
"KDM2A;KDM2B",-0.111607939107199,-0.0204034406133741
"KHDRBS1;KHDRBS3",0.112967541087158,0.101168818973771
"KIAA1217;SRCIN1",-0.175666447727214,-0.238787607486814
"KIF1B;KIF1C",0.0758374772780677,0.0679347469124363
"KIF5B;KIF5C",-0.251174920601097,-0.279331088489773
"KIF16B;STARD9",0.112332363536636,0.0925602060908808
"KIFC2;KIFC3",-0.105747706656504,-0.0774917281137312
"KLF10;KLF11",-0.376353221201206,-0.309786573322275
"KLF13;KLF9",0.0307617401286561,-0.044650887073442
"KLHL2;KLHL3",0.108947102962762,0.116588815630945
"KLHL11;KLHL23",0.10419727802345,0.0804824720068241
"KLHL26;KLHL9",-0.0101475080638233,0.0738603552090546
"KSR1;KSR2",-0.193567519680177,-0.179901818007685
"LARP1;LARP1B",-0.370138754219144,-0.379788839124056
"LBX1;LBX2",-0.0371447662364939,-0.0866078403053957
"LCOR;LCORL",-0.156452234455078,-0.286308913606837
"LDB1;LDB2",0.280747112517077,0.283034095283885
"LDHA;LDHB",0.346501685520839,0.360761540389457
"LDHA;LDHC",-0.150318063296158,-0.189085995310864
"LDHB;LDHC",0.0875417940220464,0.111655180525321
"LETM1;LETM2",0.0948644299774813,0.050688759864902
"LHX2;LHX9",-0.113955526137723,-0.176219827289951
"LHX6;LHX8",-0.240224138191022,-0.261750545495998
"LIMCH1;LMO7",0.055465434211916,-0.0312219724528721
"LIMK1;LIMK2",0.287859254481523,0.248567280332156
"LIN28A;LIN28B",0.0761717382565461,0.0365209509116242
"LLGL1;LLGL2",-0.0680051985674835,-0.113170485168379
"LMBR1;LMBR1L",0.233339351940383,0.236767506129476
"LMCD1;TES",-0.109405310969072,-0.145205707944195
"LPP;TRIP6",-0.157892661055971,-0.280329363881218
"PLPPR3;PLPPR4",-0.0723276501360159,-0.0469273450098848
"LRBA;NBEA",0.259709971342399,0.212685298254757
"LRP1;LRP1B",0.108577704261034,0.100310306274738
"LRRC1;SCRIB",0.134513802747244,0.0985371344886438
"LSM14A;LSM14B",0.48680117007113,0.545748676300466
"LYPLA1;LYPLA2",0.0445772395364397,-0.000484246641469011
"LYSMD3;LYSMD4",-0.414813105693816,-0.414024489082477
"MAB21L1;MAB21L2",-0.171211021502086,-0.176120592731738
"MACROD1;MACROD2",-0.0630109488685306,-0.167557788625022
"MAGT1;TUSC3",0.461507978155799,0.486756814663945
"MAN1A1;MAN1C1",-0.172002539882263,-0.180060029538606
"MAN2A1;MAN2A2",0.119516525240484,0.118669984277627
"MAP2K1;MAP2K2",0.359764851055018,0.262168111529023
"MAP2K3;MAP2K6",-5.79785695457025e-05,-0.0891179239270145
"MAP3K2;MAP3K3",0.457585156928083,0.523932786193456
"MAPKBP1;WDR62",0.196441814974191,0.214381806575879
"MARCH2;MARCH3",-0.0823614086982074,-0.0971555711671617
"MAT1A;MAT2A",-0.298920024303225,-0.272428124290122
"MBD2;MBD3",-0.17424285920686,-0.170922946334339
"MBNL1;MBNL2",0.253562617850335,0.392902319160402
"MBNL1;MBNL3",0.232254487711989,0.293085144517043
"MBNL2;MBNL3",-0.199211835140043,-0.27842780899645
"MCTP1;MCTP2",0.620532082030282,0.472984066298933
"MECOM;PRDM16",0.439572186579958,0.490881596362999
"MED13;MED13L",-0.1008989426241,-0.25861530268604
"MEIS1;MEIS2",0.365259762262,0.279574385376077
"MET;MST1R",-0.0101000821415872,-0.0822522684958076
"METRN;METRNL",-0.0589544384470252,0.0460741194395926
"MGRN1;RNF157",0.288106637099379,0.261988477720581
"MICALL1;MICALL2",0.266251852994541,0.251105508597309
"MIER1;MIER3",0.00895739579334276,0.00164233117676804
"MKNK1;MKNK2",-0.0674799479802986,-0.0685800222954329
"KMT2A;KMT2B",0.38688276943185,0.527534131210627
"MLLT1;MLLT3",-0.0250552764836702,-0.0136358271005685
"MLLT10;MLLT6",0.290432904419953,0.315391683532986
"MLXIP;MLXIPL",0.107774485849872,0.0786813479294952
"MME;MMEL1",0.11166298427974,0.0808571362200915
"MOB1A;MOB1B",0.62669722424771,0.681758335463362
"MPRIP;TRIOBP",-0.0238161795037573,-0.125898650755768
"MSI1;MSI2",0.0648037809337943,0.00944386003156061
"MSX1;MSX2",-0.202377025295677,-0.303176766393117
"MTMR3;MTMR4",0.00929307690914699,0.0450167701751802
"MTMR10;MTMR12",-0.0371044998384911,-0.123997597530253
"MTSS1;MTSS1L",-0.036779755393766,-0.150177733684045
"MTX1;MTX3",-0.0107125481838621,-0.039075205820307
"MYB;MYBL1",-0.0296954018154822,-0.117274837202929
"MYC;MYCN",-0.136252589377087,-0.184447717177199
"NAA15;NAA16",0.145497145715972,0.185421407271467
"NAB1;NAB2",-0.0922634563268604,-0.0644961089392498
"NAV1;NAV3",0.139372223254756,-0.0187498944321129
"NBEAL1;NBEAL2",-0.203580306377979,-0.319630263832389
"NCOA1;NCOA3",-0.220128962186404,-0.253054569544061
"NCOR1;NCOR2",0.443843149290619,0.474769012112975
"NDE1;NDEL1",0.272267687884529,0.265838672097898
"NDFIP1;NDFIP2",0.0896951567388753,0.0632113608295209
"NEDD4;NEDD4L",0.00108112532969312,0.0264218704404571
"NEK6;NEK7",-0.194635232688635,-0.191056109652953
"NFKBID;NFKBIZ",0.218441698157641,0.176419643014615
"NID1;NID2",-0.100115292063142,-0.127947745753463
"NIPAL1;NIPAL4",-0.00980867433987459,-0.117281755409645
"NKTR;PPIG",0.171224346045337,0.13592163519887
"NKX2-1;NKX2-4",-0.167715766514304,-0.24155703747596
"NLGN1;NLGN4X",0.144113609312018,0.134459341360701
"NLN;THOP1",0.258157299921549,0.153575187494953
"NOTCH1;NOTCH2",0.0264722078610184,-0.0601984532304434
"NOVA1;NOVA2",-0.0844956880463708,-0.184095579053661
"NPR1;NPR2",-0.246766341103234,-0.197874450160941
"NR2C1;NR2C2",-0.173038835407747,-0.224314139843078
"NRBP1;NRBP2",0.205907291027161,0.157537148846712
"NT5C2;NT5DC4",0.125013213004314,0.121081462092496
"NUCB1;NUCB2",-0.0369835973197774,-0.0607483243906406
"NUMB;NUMBL",-0.167888797345279,-0.143623008476617
"OGDH;OGDHL",-0.0367973745809186,-0.00750693564985638
"ORMDL1;ORMDL3",-0.270715570586456,-0.312303002603035
"OSBP;OSBP2",-0.343117009243416,-0.392293528773325
"OSBPL5;OSBPL8",0.212071460566365,0.253983880086097
"OSR1;OSR2",-0.2663540551327,-0.206785487797623
"OTUB1;OTUB2",-0.225848958815966,-0.178440705530933
"OTX1;OTX2",-0.266284457068541,-0.302544783214768
"P4HA1;P4HA2",-0.182534870718849,-0.188963043472184
"PACS1;PACS2",-0.122617197706883,-0.174861624252036
"PAFAH1B2;PAFAH1B3",0.110084777240998,0.0633192187185017
"PAK2;PAK3",-0.108414496221741,-0.196384513738682
"PAK4;PAK6",-0.123037401930709,-0.151445483340513
"PAPD5;PAPD7",-0.221559542937221,-0.191701225190777
"PAPSS1;PAPSS2",0.469680314260752,0.456551844045272
"PARP6;PARP8",0.37645853187831,0.344159370712835
"PARVA;PARVB",-0.329542862183475,-0.334962180958223
"PDE8A;PDE8B",-0.0136263805396424,0.0115217239130224
"PDP1;PDP2",-0.107530828804185,-0.112287460226488
"PDS5A;PDS5B",0.521252335757567,0.549283429256622
"PEX5;PEX5L",-0.120583424751315,-0.153380793595755
"PGM2;PGM2L1",-0.210118096608139,-0.203178718820959
"PGRMC1;PGRMC2",-0.28940097329539,-0.33400712346965
"PHACTR2;PHACTR4",0.382538895019161,0.318854298618147
"PHF20;PHF20L1",0.0171925265585866,-0.0155440194583706
"PHKA1;PHKA2",0.00491621493039304,0.0152242887060882
"PHLDB1;PHLDB3",0.0393027452461535,-0.0336864643751314
"PI4K2A;PI4K2B",-0.0681781480208115,-0.0840334819192877
"PIEZO1;PIEZO2",-0.0288550991187104,-0.06813891114714
"PIK3CB;PIK3CD",0.278292742204214,0.290880800291368
"PIP4K2A;PIP4K2B",0.0726192314502558,0.110013237451403
"PITPNA;PITPNB",0.303329455215839,0.285136178913277
"PKN2;PKN3",-0.0837939640268348,-0.0507342820771645
"PLCB1;PLCB3",-0.0133345107817942,-0.0689518883025229
"PLCD3;PLCD4",0.15508983940539,0.089001841045153
"PLCG1;PLCG2",0.0499227179731024,0.0762259700389787
"PLCL1;PLCL2",-0.195562909271712,-0.176631383153671
"PLEKHB1;PLEKHB2",0.050020593129936,-0.0265376921056292
"PLEKHH1;PLEKHH2",0.122651875222928,0.0408312503590785
"PLK2;PLK3",-0.145007332484712,-0.0984644461621386
"PLOD1;PLOD2",0.241221134625018,0.240890588385784
"PMM1;PMM2",0.0559366046736899,0.0140665537666211
"POC1A;POC1B",-0.396324815909375,-0.429899133210346
"POGZ;ZNF280D",-0.146024041990083,-0.160992427603142
"PPA1;PPA2",-0.105159514427728,-0.0639525950283672
"PPARGC1A;PPRC1",0.20137507924949,0.24583990465195
"PPFIA1;PPFIA3",0.136602767827201,0.118327415049915
"PPIB;PPIC",0.423363787719952,0.318245598858167
"PPM1E;PPM1F",-0.232367100204172,-0.383882602059685
"PPP1CA;PPP1CC",0.12560473182404,0.0147284029836475
"PPP1R3B;PPP1R3C",-0.205392869817847,-0.234647177746313
"PPP1R3D;PPP1R3E",0.0110482148740172,0.000616026570402828
"PPP1R14A;PPP1R14B",0.156321684839041,-0.075377120127198
"PPP1R16A;PPP1R16B",-0.0132862822538082,-0.0727299884852975
"PPP2CA;PPP2CB",-0.227903318813257,-0.2035047827965
"PPP2R5C;PPP2R5D",0.222953238169301,0.259922222885342
"PPP3CA;PPP3CB",0.491656340364324,0.474986409514348
"PPP6R2;PPP6R3",0.541952033634218,0.668039747781898
"PREX1;PREX2",0.0356697907058541,0.0165140905172462
"PRKAR1A;PRKAR1B",0.406540675657198,0.368618492749333
"PRKAR2A;PRKAR2B",-0.0682644136931546,-0.124887239320882
"PRKCA;PRKCB",-0.192958377309362,-0.184826732684609
"PRKCD;PRKCQ",-0.115911352809772,-0.141364147615899
"PRKCE;PRKCH",-0.0196436561313229,0.0267574013939983
"PRKCI;PRKCZ",0.0978725414737857,0.0936744550988265
"PRPF40A;PRPF40B",-0.430678130533458,-0.454791679979979
"PRPSAP1;PRPSAP2",0.0472278408928019,-0.0496726010861865
"PRRX1;PRRX2",0.0454482740768541,-0.0278392562790251
"PSEN1;PSEN2",0.334096995935081,0.31128033293184
"PSMA7;PSMA8",-0.170306400752051,-0.123635092155193
"PTBP1;PTBP2",-0.18443789373856,-0.259616990362344
"PTBP1;PTBP3",0.205720189178229,0.167453818002901
"PTBP2;PTBP3",-0.0579769377415481,-0.0741983984591513
"PTCH1;PTCH2",0.472051601185471,0.433105027020004
"PTGS1;PTGS2",-0.19653328054064,-0.150662090492482
"PTK2;PTK2B",-0.457548667636328,-0.393327570912578
"PTPN1;PTPN2",0.525915081712628,0.504772929611936
"PTPRG;PTPRZ1",0.284535264437845,0.249809607132273
"PUM1;PUM2",0.370282233615992,0.444408516845712
"PWWP2A;PWWP2B",0.15833609994,0.14321791018962
"PXN;TGFB1I1",0.154843669816761,0.100591974664095
"QPCT;QPCTL",-0.171777300359538,-0.154413288309993
"QSOX1;QSOX2",-0.110568366751183,-0.0798836471291049
"R3HCC1;R3HCC1L",-0.120529357248279,-0.124527828321324
"RAB1A;RAB1B",0.348554507708163,0.220736921503511
"RAB4A;RAB4B",0.0184394715914753,-0.0578646620300689
"RAB9A;RAB9B",-0.331450271920141,-0.370306638376963
"RAB11A;RAB11B",-0.199499707219543,-0.176915101278502
"RAB22A;RAB31",-0.145972942032793,-0.0779330644726424
"RAB26;RAB37",0.484819215024074,0.53406455673824
"RAB33A;RAB33B",-0.174166888038487,-0.168733315480357
"RAB34;RAB36",-0.238873330034818,-0.17563885508491
"RAB39A;RAB39B",-0.106558656490473,-0.0919569759876894
"RABEP1;RABEP2",-0.122366857187655,-0.176514442023976
"RABGAP1;RABGAP1L",-0.35073266745077,-0.268360362958254
"RAC1;RAC2",0.184616614708729,0.143185662456193
"RAD9A;RAD9B",-0.249346715776737,-0.226093420792529
"RAD23A;RAD23B",0.366750116616574,0.399966658737682
"RALGAPA1;RALGAPA2",-0.598676778861,-0.776591435027437
"RALGPS1;RALGPS2",0.087473559662512,0.0918406553401719
"RANBP10;RANBP9",0.0147955229773507,-3.59711681265917e-05
"RARA;RARG",0.0728548504384007,0.150021431018433
"RASA2;RASA3",-0.487311135615539,-0.636211271766327
"RASSF7;RASSF8",-0.152766240310932,-0.23954891622251
